Date,Open,High,Low,Close,Adj Close,Volume
2019-08-21,188.610001,189.229996,187.960007,188.630005,183.258163,20418500
2019-08-22,188.979996,189.460007,186.539993,188.020004,182.665527,24243700
2019-08-23,186.740005,188.449997,181.559998,182.070007,176.884979,55372400
2019-08-26,184.139999,184.869995,183.080002,184.820007,179.556671,27598900
2019-08-27,186.110001,186.419998,183.710007,184.429993,179.177719,28012800
2019-08-28,183.830002,185.399994,182.910004,185.089996,179.818954,21792400
2019-08-29,187.389999,188.460007,186.679993,187.919998,182.568359,25358900
2019-08-30,188.929993,188.970001,186.410004,187.470001,182.131210,26319800
2019-09-03,186.220001,187.179993,185.029999,185.649994,180.363022,27964200
2019-09-04,187.440002,188.490005,186.899994,188.330002,182.966690,21592100
2019-09-05,190.410004,192.330002,190.339996,191.779999,186.318436,33932600
2019-09-06,192.100006,192.169998,191.169998,191.589996,186.133865,19487800
2019-09-09,192.190002,192.270004,190.220001,191.190002,185.745239,24407600
2019-09-10,190.160004,190.740005,188.910004,190.639999,185.210892,23744700
2019-09-11,191.000000,192.529999,190.559998,192.429993,186.949936,25063600
2019-09-12,193.610001,194.710007,192.970001,193.229996,187.727158,28689900
2019-09-13,192.949997,193.399994,192.289993,192.539993,187.056824,27669800
2019-09-16,191.300003,192.080002,191.110001,191.679993,186.221268,20319000
2019-09-17,191.699997,192.600006,191.289993,192.600006,187.115128,20953400
2019-09-18,192.199997,192.600006,190.110001,192.520004,187.037369,29781300
2019-09-19,192.860001,194.039993,192.470001,192.839996,187.348267,26039400
2019-09-20,193.110001,193.309998,190.160004,190.800003,185.366379,29086100
2019-09-23,190.360001,191.070007,189.720001,190.500000,185.448120,22485900
2019-09-24,191.369995,191.789993,187.149994,187.970001,182.985199,40820700
2019-09-25,187.779999,190.580002,186.210007,190.080002,185.039246,34704900
2019-09-26,189.830002,190.000000,187.979996,189.380005,184.357834,26826000
2019-09-27,189.729996,189.830002,185.750000,187.029999,182.070160,40773500
2019-09-30,187.789993,189.110001,187.399994,188.809998,183.802933,26307700
2019-10-01,189.500000,190.589996,186.960007,187.270004,182.303802,32367600
2019-10-02,186.000000,186.029999,183.020004,184.050003,179.169189,48544300
2019-10-03,184.029999,186.210007,181.820007,186.070007,181.135635,39392500
2019-10-04,187.080002,189.080002,186.880005,188.809998,183.802933,31887600
2019-10-07,188.270004,189.740005,187.910004,188.240005,183.248077,21216000
2019-10-08,187.059998,187.860001,185.270004,185.419998,180.502808,32379300
2019-10-09,186.990005,188.080002,186.429993,187.229996,182.264862,20147400
2019-10-10,187.279999,189.429993,187.119995,188.679993,183.676361,25177700
2019-10-11,190.830002,192.630005,190.720001,191.110001,186.041916,40976700
2019-10-14,190.839996,191.699997,190.649994,191.089996,186.022491,14975000
2019-10-15,191.679993,193.970001,191.559998,193.520004,188.388031,23234200
2019-10-16,192.860001,193.529999,192.429993,193.039993,187.920746,20457100
2019-10-17,194.199997,194.500000,192.809998,193.550003,188.417252,19045200
2019-10-18,193.199997,193.669998,190.710007,191.690002,186.606583,27700800
2019-10-21,192.710007,193.520004,192.139999,193.389999,188.261475,15801200
2019-10-22,194.149994,194.419998,191.789993,191.850006,186.762314,22392300
2019-10-23,191.460007,192.259995,191.149994,192.220001,187.122528,14828400
2019-10-24,193.589996,194.210007,192.740005,194.089996,188.942963,18998500
2019-10-25,193.089996,195.740005,193.050003,195.639999,190.451813,21507100
2019-10-28,196.550003,197.830002,196.550003,197.570007,192.330643,18818700
2019-10-29,197.240005,197.539993,196.009995,196.039993,190.841217,18569700
2019-10-30,196.419998,197.320007,195.289993,196.990005,191.766006,21764300
2019-10-31,197.559998,197.649994,195.940002,197.080002,191.853638,26801800
2019-11-01,197.929993,198.880005,197.630005,198.869995,193.596130,22131900
2019-11-04,200.190002,200.529999,198.869995,200.100006,194.793549,19015900
2019-11-05,200.350006,200.550003,199.550003,200.210007,194.900620,15048900
2019-11-06,199.979996,200.000000,198.789993,199.759995,194.462540,19725500
2019-11-07,200.759995,201.720001,199.850006,200.429993,195.114777,17832400
2019-11-08,200.070007,201.250000,199.539993,201.229996,195.893585,15258800
2019-11-11,200.210007,201.039993,199.940002,200.960007,195.630737,10147600
2019-11-12,201.130005,202.210007,200.820007,201.539993,196.195358,14778300
2019-11-13,200.839996,201.779999,200.710007,201.589996,196.244019,15774600
2019-11-14,200.830002,201.559998,200.220001,201.429993,196.088257,16945400
2019-11-15,202.649994,202.910004,202.000000,202.910004,197.529022,18427900
2019-11-18,202.589996,203.389999,201.770004,203.070007,197.684784,18365900
2019-11-19,203.839996,203.839996,202.589996,203.369995,197.976837,16923300
2019-11-20,202.839996,203.449997,200.619995,202.149994,196.789185,36629000
2019-11-21,201.929993,202.070007,201.070007,201.699997,196.351120,17883600
2019-11-22,202.199997,202.320007,200.740005,201.830002,196.477661,17189600
2019-11-25,202.699997,204.259995,202.669998,204.220001,198.804260,17752800
2019-11-26,204.350006,204.869995,204.050003,204.610001,199.183929,14780600
2019-11-27,205.139999,206.050003,204.889999,206.039993,200.576019,16963100
2019-11-29,205.520004,205.830002,205.000000,205.100006,199.660995,9854600
2019-12-02,205.110001,205.179993,201.779999,203.000000,197.616669,28007000
2019-12-03,200.210007,201.490005,199.229996,201.410004,196.068787,31104100
2019-12-04,202.440002,202.910004,202.139999,202.429993,197.061752,15300100
2019-12-05,203.149994,203.149994,201.839996,202.830002,197.451126,14962300
2019-12-06,204.309998,205.149994,204.149994,205.000000,199.563599,16555300
2019-12-09,204.630005,205.589996,203.979996,204.070007,198.658249,13984100
2019-12-10,204.169998,204.880005,203.440002,203.899994,198.492737,21799800
2019-12-11,204.360001,205.190002,204.039993,204.979996,199.544128,18780800
2019-12-12,204.770004,207.320007,204.490005,206.509995,201.033569,32612000
2019-12-13,206.399994,207.910004,205.960007,207.190002,201.695526,32519400
2019-12-16,208.550003,209.529999,208.479996,209.270004,203.720367,21296600
2019-12-17,209.539993,209.710007,209.039993,209.389999,203.837189,15996100
2019-12-18,209.570007,210.130005,209.330002,209.550003,203.992935,15443300
2019-12-19,209.639999,210.929993,209.619995,210.860001,205.268188,17865900
2019-12-20,211.860001,212.520004,211.270004,211.710007,206.095657,27672600
2019-12-23,212.000000,212.149994,211.630005,211.809998,206.640045,23774700
2019-12-24,212.000000,212.089996,211.440002,211.919998,206.747345,7089000
2019-12-26,212.259995,213.809998,212.229996,213.789993,208.571732,17067500
2019-12-27,214.539993,214.559998,213.039993,213.610001,208.396118,18134100
2019-12-30,213.500000,213.630005,211.160004,212.210007,207.030304,21815500
2019-12-31,211.529999,212.759995,211.199997,212.610001,207.420502,18170900
2020-01-02,214.399994,216.160004,213.979996,216.160004,210.883865,30969400
2020-01-03,213.300003,215.470001,213.279999,214.179993,208.952179,27518900
2020-01-06,212.500000,215.589996,212.240005,215.559998,210.298492,21655300
2020-01-07,215.639999,216.139999,214.850006,215.529999,210.269241,22139300
2020-01-08,215.500000,218.139999,215.160004,217.149994,211.849670,26397300
2020-01-09,218.940002,219.410004,217.710007,218.990005,213.644806,23547000
2020-01-10,219.850006,219.869995,218.039993,218.429993,213.098434,21898500
2020-01-13,219.330002,220.979996,218.979996,220.949997,215.556946,22756900
2020-01-14,220.839996,221.210007,219.740005,220.080002,214.708176,24418100
2020-01-15,220.199997,221.199997,219.449997,220.169998,214.795975,25742100
2020-01-16,221.270004,222.320007,220.800003,222.279999,216.854462,18805000
2020-01-17,223.279999,223.559998,222.119995,223.380005,217.927643,24325200
2020-01-21,222.759995,223.839996,222.660004,223.279999,217.830109,21146300
2020-01-22,224.410004,225.149994,223.589996,223.869995,218.405655,20736400
2020-01-23,223.740005,224.690002,222.699997,224.589996,219.108109,26496100
2020-01-24,225.639999,225.880005,221.669998,222.699997,217.264252,37436500
2020-01-27,217.669998,219.279999,217.179993,218.100006,212.776535,42264400
2020-01-28,219.639999,221.960007,219.059998,221.449997,216.044739,26731900
2020-01-29,222.679993,222.929993,220.830002,221.809998,216.395935,28924500
2020-01-30,220.380005,222.699997,219.690002,222.600006,217.166687,39568100
2020-01-31,223.529999,223.559998,218.289993,219.070007,213.722855,52015800
2020-02-03,220.139999,222.889999,219.990005,222.380005,216.952072,25408600
2020-02-04,225.419998,227.860001,224.649994,227.470001,221.917816,30691200
2020-02-05,230.210007,230.250000,226.850006,228.220001,222.649521,38534800
2020-02-06,228.789993,230.250000,227.979996,230.190002,224.571396,22467100
2020-02-07,229.160004,230.440002,228.539993,229.199997,223.605591,25884900
2020-02-10,228.440002,231.979996,228.380005,231.970001,226.307938,21478900
2020-02-11,233.250000,234.020004,231.399994,232.009995,226.346970,30198000
2020-02-12,233.380005,234.380005,232.800003,234.270004,228.551804,24471300
2020-02-13,232.639999,234.929993,232.360001,233.970001,228.259155,22773200
2020-02-14,234.339996,234.860001,233.550003,234.639999,228.912796,23438500
2020-02-18,233.500000,235.169998,233.250000,234.729996,229.000595,24394500
2020-02-19,236.130005,237.470001,235.850006,236.979996,231.195694,22230500
2020-02-20,236.460007,236.949997,231.880005,234.779999,229.049362,42604000
2020-02-21,233.610001,234.009995,229.320007,230.270004,224.649475,66017200
2020-02-24,221.679993,224.250000,220.259995,221.389999,215.986206,84522600
2020-02-25,223.250000,223.990005,214.740005,215.369995,210.113144,97743000
2020-02-26,216.710007,220.279999,214.899994,216.479996,211.196045,79537700
2020-02-27,210.899994,216.419998,205.500000,205.639999,200.620636,121822600
2020-02-28,198.639999,207.169998,198.169998,205.800003,200.776703,148173700
2020-03-02,208.880005,216.570007,205.940002,216.419998,211.137512,112933900
2020-03-03,217.110001,219.610001,207.619995,209.479996,204.366928,131953500
2020-03-04,213.320007,218.330002,211.369995,218.220001,212.893570,73086200
2020-03-05,212.690002,216.360001,210.100006,211.589996,206.425400,78705500
2020-03-06,204.669998,209.149994,202.910004,208.020004,202.942535,89828400
2020-03-09,193.479996,201.160004,192.110001,193.570007,188.845276,116424000
2020-03-10,201.110001,204.300003,193.679993,204.110001,199.127991,100599200
2020-03-11,199.350006,200.750000,192.729996,195.220001,190.454971,89168800
2020-03-12,182.089996,190.779999,176.940002,177.320007,172.991913,137820700
2020-03-13,187.070007,194.479996,178.130005,192.339996,187.645279,134882000
2020-03-16,174.149994,184.679993,169.160004,169.300003,165.167648,92054400
2020-03-17,175.470001,184.389999,169.779999,182.139999,177.694244,121257100
2020-03-18,171.610001,179.220001,166.800003,176.600006,172.289505,114156300
2020-03-19,175.690002,183.490005,171.630005,177.660004,173.323593,120896500
2020-03-20,181.740005,182.869995,170.100006,170.699997,166.533463,118983900
2020-03-23,170.919998,174.210007,164.929993,170.460007,166.653763,124639800
2020-03-24,179.910004,183.830002,177.949997,183.660004,179.558990,94881800
2020-03-25,184.419998,189.509995,179.979996,182.300003,178.229340,88754900
2020-03-26,183.869995,192.720001,183.610001,191.899994,187.614975,79887600
2020-03-27,186.929993,190.509995,184.660004,185.300003,181.162369,58845000
2020-03-30,187.059998,192.490005,186.339996,192.039993,187.751862,49356900
2020-03-31,191.720001,195.250000,189.199997,190.399994,186.148499,62659300
2020-04-01,184.770004,187.660004,180.860001,182.309998,178.239090,53715400
2020-04-02,181.240005,190.100006,180.970001,186.009995,181.856491,56465300
2020-04-03,185.550003,187.070007,181.289993,183.369995,179.275436,47487600
2020-04-06,190.479996,197.649994,189.190002,196.479996,192.092667,64763500
2020-04-07,202.369995,202.660004,196.000000,196.399994,192.014496,69904500
2020-04-08,198.149994,201.169998,196.169998,200.570007,196.091400,45940400
2020-04-09,202.350006,203.220001,199.029999,200.860001,196.374924,68252600
2020-04-13,200.000000,203.419998,198.750000,203.029999,198.496460,42853900
2020-04-14,207.229996,212.500000,206.419998,211.860001,207.129288,63959600
2020-04-15,208.479996,211.830002,207.119995,209.429993,204.753525,47036000
2020-04-16,211.690002,214.369995,209.690002,213.250000,208.488281,64657400
2020-04-17,216.169998,216.509995,212.080002,215.289993,210.482697,62863200
2020-04-20,213.360001,215.880005,212.570007,212.740005,207.989655,38249100
2020-04-21,210.600006,211.160004,203.630005,204.889999,200.314926,72932800
2020-04-22,209.100006,212.350006,208.330002,210.970001,206.259186,40089100
2020-04-23,211.789993,214.440002,210.100006,210.520004,205.819199,43278500
2020-04-24,210.970001,214.300003,209.500000,213.839996,209.065063,34231900
2020-04-27,216.190002,216.630005,214.500000,215.559998,210.746658,36451700
2020-04-28,217.320007,217.320007,211.210007,211.500000,206.777359,46862800
2020-04-29,216.190002,219.970001,215.139999,219.000000,214.109848,48716400
2020-04-30,219.949997,220.039993,217.350006,218.910004,214.021866,43359500
2020-05-01,214.500000,216.669998,211.679993,212.740005,207.989655,48795000
2020-05-04,211.460007,215.449997,211.119995,215.220001,210.414261,32841000
2020-05-05,217.440002,220.139999,216.850006,217.660004,212.799774,37783100
2020-05-06,219.399994,221.039993,218.110001,219.000000,214.109848,36455200
2020-05-07,221.820007,222.729996,220.419998,221.820007,216.866867,38624800
2020-05-08,223.550003,225.000000,222.479996,224.860001,219.839005,31852300
2020-05-11,223.490005,227.929993,223.250000,226.869995,221.804108,35714100
2020-05-12,227.490005,228.100006,222.089996,222.119995,217.160187,41054100
2020-05-13,222.660004,224.610001,216.710007,219.339996,214.442245,65521200
2020-05-14,217.970001,221.869995,215.990005,221.830002,216.876633,51549300
2020-05-15,218.779999,223.330002,218.330002,223.270004,218.284515,55747200
2020-05-18,226.279999,228.679993,225.470001,227.429993,222.351593,42398100
2020-05-19,227.699997,229.850006,226.710007,226.860001,221.794357,36237300
2020-05-20,229.500000,231.759995,229.479996,231.389999,226.223190,37417000
2020-05-21,231.440002,232.139999,228.339996,228.869995,223.759445,43642900
2020-05-22,228.449997,229.869995,227.500000,229.660004,224.531815,28762400
2020-05-26,233.360001,233.570007,228.789993,229.039993,223.925659,33055300
2020-05-27,228.690002,230.410004,223.940002,230.289993,225.147736,55665600
2020-05-28,229.110001,233.470001,229.050003,229.990005,224.854477,42784300
2020-05-29,230.380005,233.600006,228.759995,233.360001,228.149185,50691800
2020-06-01,232.460007,234.449997,232.000000,234.059998,228.833572,25776000
2020-06-02,234.500000,235.690002,232.009995,235.630005,230.368500,33383400
2020-06-03,236.259995,237.470001,235.350006,236.690002,231.404816,37228700
2020-06-04,236.330002,237.789993,233.679993,235.029999,229.781891,38716100
2020-06-05,236.220001,240.300003,235.630005,239.690002,234.337875,47365600
2020-06-08,239.539993,241.679993,237.910004,241.550003,236.156342,32937300
2020-06-09,240.660004,244.179993,240.470001,243.300003,237.867218,35046300
2020-06-10,245.050003,247.820007,244.509995,246.220001,240.722031,58084400
2020-06-11,242.160004,243.589996,233.960007,234.020004,228.794464,72919400
2020-06-12,239.089996,240.399994,231.740005,235.880005,230.612915,72034800
2020-06-15,232.440002,239.449997,231.470001,238.750000,233.418854,45307400
2020-06-16,243.779999,244.389999,239.100006,242.850006,237.427307,48890100
2020-06-17,244.399994,245.500000,242.729996,243.619995,238.180099,34749300
2020-06-18,243.289993,244.529999,242.490005,244.279999,238.825363,30578600
2020-06-19,246.729996,247.000000,242.449997,244.240005,238.786285,49422100
2020-06-22,243.679993,246.869995,243.380005,246.740005,241.649918,24068700
2020-06-23,248.389999,251.149994,247.820007,248.839996,243.706619,32767400
2020-06-24,248.059998,249.330002,242.160004,243.710007,238.682449,46032400
2020-06-25,243.800003,246.339996,241.139999,246.029999,240.954605,36940800
2020-06-26,245.779999,245.960007,239.679993,240.220001,235.264435,52824600
2020-06-29,239.970001,242.850006,237.350006,242.839996,237.830383,34377800
2020-06-30,242.770004,248.160004,242.580002,247.600006,242.492203,38909200
2020-07-01,247.639999,251.520004,247.080002,250.490005,245.322571,34689200
2020-07-02,253.020004,254.270004,251.710007,252.190002,246.987518,31956500
2020-07-06,255.449997,258.929993,255.429993,258.390015,253.059631,34589000
2020-07-07,258.130005,260.880005,256.299988,256.609985,251.316315,36578200
2020-07-08,257.980011,260.019989,256.500000,259.989990,254.626587,30426300
2020-07-09,261.970001,262.869995,257.630005,262.179993,256.771423,40312900
2020-07-10,262.029999,264.230011,259.260010,263.970001,258.524506,32885300
2020-07-13,266.910004,269.790009,257.690002,258.540009,253.206467,64108100
2020-07-14,255.929993,260.790009,252.759995,260.369995,254.998718,72230500
2020-07-15,261.829987,262.690002,257.489990,260.899994,255.517792,54523900
2020-07-16,258.019989,259.779999,255.619995,259.119995,253.774567,47594100
2020-07-17,259.589996,260.309998,257.170013,259.420013,254.068420,35137900
2020-07-20,260.079987,267.429993,258.790009,266.779999,261.276550,40610100
2020-07-21,268.399994,268.410004,263.130005,264.000000,258.553894,43243800
2020-07-22,264.510010,265.890015,262.549988,264.929993,259.464691,29865500
2020-07-23,264.510010,265.239990,256.549988,258.010010,252.687454,51363500
2020-07-24,254.039993,256.929993,251.320007,255.559998,250.287979,54054500
2020-07-27,257.260010,260.519989,256.450012,260.119995,254.753891,36445700
2020-07-28,259.309998,259.850006,256.510010,256.809998,251.512161,31302400
2020-07-29,258.399994,260.660004,257.910004,259.769989,254.411087,27556900
2020-07-30,257.739990,261.709991,256.549988,261.130005,255.743088,41774500
2020-07-31,265.910004,265.950012,260.850006,265.790009,260.306946,53686300
2020-08-03,268.000000,270.149994,267.869995,269.380005,263.822845,32081600
2020-08-04,268.859985,270.480011,268.089996,270.380005,264.802216,24911300
2020-08-05,270.880005,271.519989,269.959991,271.049988,265.458435,21612100
2020-08-06,270.850006,274.980011,270.190002,274.640015,268.974396,28048200
2020-08-07,274.079987,274.880005,269.250000,271.470001,265.869781,44969400
2020-08-10,271.769989,271.980011,266.670013,270.309998,264.733734,35088400
2020-08-11,269.109985,270.440002,264.630005,265.190002,259.719330,43104300
2020-08-12,267.420013,272.839996,267.369995,271.859985,266.251709,38773400
2020-08-13,272.660004,274.829987,271.510010,272.480011,266.858948,31895700
2020-08-14,273.119995,273.399994,270.720001,272.160004,266.545441,30799500
2020-08-17,273.929993,275.839996,272.200012,275.320007,269.640320,24803000
2020-08-18,276.420013,278.459991,274.910004,277.970001,272.235718,23529500
2020-08-19,277.929993,279.019989,275.570007,276.100006,270.404236,31999400
2020-08-20,275.279999,280.429993,274.859985,279.929993,274.155212,27723400
2020-08-21,280.130005,282.339996,279.459991,281.869995,276.055206,34748900
